"EpocaAño","Cumplimiento estrategia Mtto","CumplimientoProgramaMtto","ReadyBAcklog","HH Actv Gnerales","HH En la Maquina","Otras HH","TipoMantenimiento","Disciplina","Fe.CreadaOrden","fe.Ejecutada","dias_para_diferencia"
"Verano",1,0.9782,4.75,0.1,2,1.3,"Preventivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,4,0,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0.2,2,0.5,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,6,0,"Correctivo","Instrumentos",2022-02-28,2022-04-19,50
"Verano",1,0.9782,4.75,0,6,0,"Correctivo","Instrumentos",2022-02-17,2022-04-19,61
"Verano",1,0.9782,4.75,0.5,7,0.6,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,1,6,1.2,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,6,0,"Preventivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,4,0,"Correctivo","Instrumentos",2022-01-31,2022-04-19,78
"Verano",1,0.9782,4.75,0.3,2,0,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,6,0.9,"Correctivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0.2,2,0.5,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0.2,2,2.1,"Preventivo","Mecanica",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0.3,2,0.3,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,14,0,"Correctivo","Instrumentos",2022-03-28,2022-04-19,22
"Verano",1,0.9782,4.75,1,14,1.8,"Correctivo","Instrumentos",2022-02-04,2022-04-19,74
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0.1,2,0,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,1,12,1.4,"Correctivo","Instrumentos",2022-04-08,2022-04-19,11
"Verano",1,0.9782,4.75,0.3,2,0,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0.3,2,0.4,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0.5,2,0,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0.3,15,1.7,"Correctivo","Instrumentos",2022-03-10,2022-04-19,40
"Verano",1,0.9782,4.75,1,4,2.6,"Correctivo","Instrumentos",2022-03-04,2022-04-19,46
"Verano",1,0.9782,4.75,0,2,0.6,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0.5,6,0.6,"Preventivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,14,0,"Correctivo","Instrumentos",2022-02-16,2022-04-19,62
"Verano",1,0.9782,4.75,0,2,0.6,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0.3,7,2.5,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0.5,6,0.6,"Preventivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0.5,4,2.2,"Correctivo","Pozoz",2022-01-24,2022-04-19,85
"Verano",1,0.9782,4.75,0.5,7.5,0,"Correctivo","Pozoz",2022-04-07,2022-04-19,12
"Verano",1,0.9782,4.75,0,9,0,"Correctivo","Pozoz",2022-03-03,2022-04-19,47
"Verano",1,0.9782,4.75,0.5,6,1.4,"Correctivo","Pozoz",2022-02-14,2022-04-19,64
"Verano",1,0.9782,4.75,0.5,2,0,"Correctivo","Pozoz",2022-01-24,2022-04-19,85
"Verano",1,0.9782,4.75,0.5,2,0,"Correctivo","Pozoz",2022-01-24,2022-04-19,85
"Verano",1,0.9782,4.75,1,5.5,2.7,"Correctivo","Pozoz",2022-01-31,2022-04-19,78
"Verano",1,0.9782,4.75,1,5.5,2.7,"Correctivo","Pozoz",2022-01-30,2022-04-19,79
"Verano",1,0.9782,4.75,0.5,5,0,"Correctivo","Pozoz",2022-03-22,2022-04-19,28
"Verano",1,0.9782,4.75,0.5,3,0,"Correctivo","Pozoz",2022-01-24,2022-04-19,85
"Verano",1,0.9782,4.75,1,5,2.7,"Correctivo","Pozoz",2022-02-07,2022-04-19,71
"Verano",1,0.9782,4.75,1,6,2.7,"Correctivo","Pozoz",2022-01-28,2022-04-19,81
"Verano",1,0.9782,4.75,0.3,6,0,"Preventivo","Linea de Mtto",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0.2,6,0,"Preventivo","Linea de Mtto",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0,2,1.2,"Preventivo","Instrumentos",2022-01-13,2022-04-19,96
"Verano",1,0.9782,4.75,0.2,6,1.2,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0.3,6,3.8,"Preventivo","Instrumentos",2022-01-13,2022-04-19,96
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Instrumentos",2022-01-13,2022-04-19,96
"Verano",1,0.9782,4.75,0.2,6,0,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Instrumentos",2022-01-14,2022-04-19,95
"Verano",1,0.9782,4.75,0,2,1.2,"Preventivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,2,1.2,"Preventivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Instrumentos",2021-12-06,2022-04-19,134
"Verano",1,0.9782,4.75,0.2,3,0,"Preventivo","Linea de Mtto",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0.2,3,3.8,"Preventivo","Linea de Mtto",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0.3,3,0,"Preventivo","Linea de Mtto",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0.2,3,0,"Preventivo","Linea de Mtto",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,1,6,2.7,"Correctivo","Pozoz",2022-02-07,2022-04-19,71
"Verano",1,0.9782,4.75,0.5,7,2.7,"Correctivo","Pozoz",2022-02-17,2022-04-19,61
"Verano",1,0.9782,4.75,0,2,0,"Correctivo","Pozoz",2022-01-24,2022-04-19,85
"Verano",1,0.9782,4.75,0.5,2,0,"Correctivo","Pozoz",2022-01-24,2022-04-19,85
"Verano",1,0.9782,4.75,0.5,4,0,"Correctivo","Pozoz",2022-01-24,2022-04-19,85
"Verano",1,0.9782,4.75,0.2,3,0,"Preventivo","Linea de Mtto",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,20,3.8,"Preventivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,0.3,2.9,"Correctivo","Pozoz",2022-01-11,2022-04-19,98
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,0,3,0,"Preventivo","Instrumentos",2022-01-13,2022-04-19,96
"Verano",1,0.9782,4.75,1,6,0.6,"Preventivo","Instrumentos",2021-10-20,2022-04-19,181
"Verano",1,0.9782,4.75,1,6,0.6,"Preventivo","Instrumentos",2021-10-20,2022-04-19,181
"Verano",1,0.9782,4.75,0,16,1.2,"Preventivo","Instrumentos",2021-11-19,2022-04-19,151
"Verano",1,0.9782,4.75,0.3,2,0,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,16,0,"Preventivo","Instrumentos",2021-10-20,2022-04-19,181
"Verano",1,0.9782,4.75,0.3,2,0,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0.5,15,1.8,"Preventivo","Instrumentos",2021-11-19,2022-04-19,151
"Verano",1,0.9782,4.75,0.5,15,1.9,"Preventivo","Instrumentos",2021-11-19,2022-04-19,151
"Verano",1,0.9782,4.75,0.3,2,0,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,1,6,0.9,"Preventivo","Instrumentos",2022-01-13,2022-04-19,96
"Verano",1,0.9782,4.75,1,20,0.9,"Preventivo","Instrumentos",2021-12-23,2022-04-19,117
"Verano",1,0.9782,4.75,1,20,0.9,"Preventivo","Instrumentos",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0.3,2,0,"Preventivo","Mecanica",2022-02-22,2022-04-19,56
"Verano",1,0.9782,4.75,0,4,0,"Correctivo","Pozoz",2022-01-12,2022-04-19,97
"Verano",1,0.9782,4.75,0,4,0,"Correctivo","Pozoz",2022-01-12,2022-04-19,97
"Verano",1,0.9782,4.75,0.5,7,1.6,"Correctivo","Mecanica",2022-04-08,2022-04-20,12
"Verano",1,0.9782,4.75,1,4,2.7,"Preventivo","Pozoz",2022-01-14,2022-04-20,96
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Electricidad",2022-01-13,2022-04-20,97
"Verano",1,0.9782,4.75,0,18,0.3,"Preventivo","Electricidad",2021-11-19,2022-04-20,152
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Electricidad",2022-01-14,2022-04-20,96
"Verano",1,0.9782,4.75,0.6,22,3,"Preventivo","Mecanica CBM",2022-01-14,2022-04-20,96
"Verano",1,0.9782,4.75,0.8,7,1.5,"Correctivo","Electricidad",2022-03-09,2022-04-20,42
"Verano",1,0.9782,4.75,0.3,16,3.5,"Correctivo","Mecanica",2022-04-18,2022-04-20,2
"Verano",1,0.9782,4.75,0.3,9,1.5,"Preventivo","Mecanica VAL",2021-12-23,2022-04-20,118
"Verano",1,0.9782,4.75,0.8,16,2.2,"Correctivo","Mecanica",2022-02-20,2022-04-20,59
"Verano",1,0.9782,4.75,1,8,1.9,"Correctivo","Electricidad",2022-02-21,2022-04-20,58
"Verano",1,0.9782,4.75,0.5,7.5,1,"Correctivo","Electricidad",2022-03-23,2022-04-20,28
"Verano",1,0.9782,4.75,0.8,8,1,"Preventivo","Electricidad",2022-02-15,2022-04-20,64
"Verano",1,0.9782,4.75,0,12,2,"Preventivo","Mecanica VAL",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,0.8,9,1.6,"Preventivo","Mecanica VAL",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,1.5,14,3,"Correctivo","Electricidad",2022-03-17,2022-04-20,34
"Verano",1,0.9782,4.75,1.5,14,2.5,"Preventivo","Mecanica",2021-12-23,2022-04-20,118
"Verano",1,0.9782,4.75,0.2,4,1.2,"Correctivo","Electricidad",2022-03-01,2022-04-20,50
"Verano",1,0.9782,4.75,0.5,2,1.3,"Preventivo","Mecanica",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,0.8,8,2.5,"Correctivo","Electricidad",2022-01-17,2022-04-20,93
"Verano",1,0.9782,4.75,1,14,3.2,"Preventivo","Electricidad",2021-11-19,2022-04-20,152
"Verano",1,0.9782,4.75,0.7,7,2.5,"Correctivo","Electricidad",2022-02-09,2022-04-20,70
"Verano",1,0.9782,4.75,0.1,2,0,"Preventivo","Electricidad",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,0.1,2,0,"Preventivo","Electricidad",2022-01-13,2022-04-20,97
"Verano",1,0.9782,4.75,0.2,2,0,"Preventivo","Electricidad",2022-01-13,2022-04-20,97
"Verano",1,0.9782,4.75,0.8,14,2.5,"Correctivo","Mecanica",2022-04-13,2022-04-20,7
"Verano",1,0.9782,4.75,0.8,7,3,"Correctivo","Electricidad",2022-02-09,2022-04-20,70
"Verano",1,0.9782,4.75,1.3,7,2,"Correctivo","Electricidad",2021-11-24,2022-04-20,147
"Verano",1,0.9782,4.75,0.4,12,1,"Preventivo","Mecanica CBM",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,0,12,1.2,"Preventivo","Mecanica VAL",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,0.3,11,1,"Preventivo","Mecanica VAL",2021-11-19,2022-04-20,152
"Verano",1,0.9782,4.75,0.3,10,0.9,"Preventivo","Mecanica VAL",2021-12-23,2022-04-20,118
"Verano",1,0.9782,4.75,1.4,2,0.9,"Preventivo","Mecanica",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,1.3,2,0.9,"Preventivo","Mecanica",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,0.2,2,0,"Preventivo","Electricidad",2022-01-13,2022-04-20,97
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Electricidad",2022-01-13,2022-04-20,97
"Verano",1,0.9782,4.75,0.2,2,0.2,"Preventivo","Electricidad",2022-01-13,2022-04-20,97
"Verano",1,0.9782,4.75,0.1,2,0,"Preventivo","Electricidad",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,0.1,2,0,"Preventivo","Electricidad",2022-01-13,2022-04-20,97
"Verano",1,0.9782,4.75,0.2,2,0,"Preventivo","Electricidad",2022-01-13,2022-04-20,97
"Verano",1,0.9782,4.75,0,8,0.8,"Correctivo","Electricidad",2022-03-30,2022-04-20,21
"Verano",1,0.9782,4.75,0,8,1.1,"Correctivo","Electricidad",2022-03-31,2022-04-20,20
"Verano",1,0.9782,4.75,1,12,1.9,"Correctivo","Electricidad",2022-03-09,2022-04-20,42
"Verano",1,0.9782,4.75,0,2,0,"Preventivo","Electricidad",2022-01-14,2022-04-20,96
"Verano",1,0.9782,4.75,0.3,11,1.2,"Preventivo","Mecanica VAL",2021-12-23,2022-04-20,118
"Verano",1,0.9782,4.75,0.7,4,1.1,"Correctivo","Electricidad",2022-03-09,2022-04-20,42
"Verano",1,0.9782,4.75,0,2,0,"Correctivo","Electricidad",2022-04-06,2022-04-20,14
"Verano",1,0.9782,4.75,0,9,1.1,"Correctivo","Electricidad",2022-03-14,2022-04-20,37
"Verano",1,0.9782,4.75,0.8,7,1.6,"Preventivo","Mecanica",2022-02-22,2022-04-20,57
"Verano",1,0.9782,4.75,0.8,7,1.3,"Correctivo","Electricidad",2022-02-24,2022-04-20,55
