"mes","semana","Epoca del año","estrategia Mtto","Programa Mtto","Ready back log","HH Actv Gnerales","HH En la Maquina","Otras HH","Disciplina","H Mantenimiento preventivo"
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.6,3,2.1,"Pozoz",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.6,9.3,0.7,"Mecanica",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.5,11,2.9,"Mecanica",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.7,16,1.1,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0,14,2,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.5,8,0.6,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.5,4,0.6,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0,6,0,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0,6,0.6,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.7,2,3,"Pozoz",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.3,13.7,0,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.3,2,0.6,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.3,2,0.6,"Instrumentos",643.7
"2020-4","2020-17","Verano",0.6804,0.9277,7.63,0.3,2,0.6,"Instrumentos",643.7
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0.5,4,1.2,"Instrumentos",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0.5,6,1.2,"Instrumentos",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,1,4,0,"Instrumentos",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0,5,0.6,"Instrumentos",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0.3,4,0.6,"Instrumentos",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0.5,8,1.6,"Instrumentos",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,1,8,2,"Instrumentos",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0.5,6,2.7,"Pozoz",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0.4,6,0.9,"Mecanica",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0.2,3.8,0,"Instrumentos",96.8
"2020-5","2020-18","Invierno",0.8904,0.9342,6.68,0.5,6,0,"Instrumentos",96.8
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,1.5,14,2.6,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.5,10,1,"Electricidad",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.4,4.5,0.9,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0,4,1.1,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.3,7,2.6,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.3,6,0.9,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.5,8,0.6,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.8,4,0,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.8,4,1.1,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.3,4,0.9,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.3,2,1.2,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.2,4,1.4,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.8,7,1.6,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,1.5,15.8,1.6,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.8,11,1.1,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.5,8,2.5,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0,8,1.6,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.8,9,1.5,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0,10,1.6,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0,4,1.6,"Mecanica",413.7
"2020-5","2020-19","Invierno",0.8904,0.9342,6.68,0.8,9,1.6,"Mecanica",413.7
"2020-1","2020-2","Verano",0.9276,0.954,5.96,0.6,5.8,2.8,"Pozoz",5.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,1.3,3,2.7,"Pozoz",158.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,1,12,3,"Instrumentos",158.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,1.3,6.8,0.9,"Electricidad",158.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,0,7,0.3,"Electricidad",158.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,0,1.5,0,"Instrumentos",158.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,0.4,4,2.4,"Pozoz",158.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,0.2,5,2.3,"Pozoz",158.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,0.3,4,1.1,"Instrumentos",158.8
"2020-5","2020-20","Invierno",0.8904,0.9342,6.68,0.3,4,1.1,"Instrumentos",158.8
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.5,15,1.1,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1,12,2.2,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.1,7.5,0.9,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.5,4,1.6,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1.5,14,2.1,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1.5,14,2.6,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.5,12,0.5,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1,2,1.2,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1,6,1.8,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1,10,2.9,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.7,8,1.1,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1,6,1.8,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1.5,14,2.5,"Mecanica VAL",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1.5,14,2.5,"Mecanica VAL",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.3,4,0,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0,14,4,"Mecanica VAL",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.6,2.8,1.8,"Pozoz",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.3,8,1.1,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.3,8,1.6,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.5,4,1.6,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.6,4,3.4,"Pozoz",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.4,6,0.6,"Mecanica VAL",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.3,4,1.5,"Mecanica VAL",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.3,4,0,"Mecanica VAL",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.8,2,0,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,0.8,2,0,"Mecanica",701.5
"2020-5","2020-21","Invierno",0.8904,0.9342,6.68,1,18,3.1,"Mecanica",701.5
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.8,4,0.9,"Mecanica",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.9,3,2.7,"Pozoz",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.4,7,0.4,"Pozoz",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.5,7,0.3,"Electricidad",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.5,4,1.5,"Mecanica",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.3,6,1.1,"Electricidad",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.5,5,3.6,"Electricidad",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.5,7,1.5,"Electricidad",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.3,3.5,0.8,"Electricidad",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.7,8,3,"Mecanica",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.8,6,2.6,"Linea de Mtto",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.8,12,2.6,"Mecanica",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.5,3,2.6,"Pozoz",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,1,3,2.5,"Linea de Mtto",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,1,3,1.6,"Linea de Mtto",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,1,4,1.6,"Linea de Mtto",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.9,19,3.1,"Electricidad",756.6
"2020-5","2020-22","Invierno",0.8904,0.9342,6.68,0.3,14,0.6,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.3,2,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,4,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,16,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.8,6,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,4,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.8,6,1.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,2,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,2,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,4,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,4,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,4,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.8,4,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,2,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,2,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.3,8,0.6,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.5,3,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.3,4,0.6,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.5,14,0.7,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,12,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,1,20,2.7,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,2,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.5,8,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,1.5,10,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.8,8,0.7,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0,12,1,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.5,6,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.5,8,0.9,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.5,8,0,"Instrumentos",756.6
"2020-6","2020-22","Invierno",0.8004,0.9035,6.95,0.3,6,0.6,"Instrumentos",756.6
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.8,6,0,"Mecanica",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.5,3,0,"Mecanica",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.4,5,1.4,"Mecanica VAL",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.5,12,2.1,"Mecanica",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0,5,1.2,"Mecanica VAL",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,1.1,21,3.9,"Mecanica",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0,2,0,"Mecanica",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,1,14,3,"Mecanica",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.5,5.5,3.5,"Linea de Mtto",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.5,5.5,3.5,"Linea de Mtto",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,1.5,14,2.6,"Mecanica",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,1.5,12,2.6,"Mecanica",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.7,9,1.5,"Mecanica VAL",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.5,12,0.9,"Instrumentos",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.5,8,0.9,"Instrumentos",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,1,4,0.9,"Instrumentos",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.3,2,0.9,"Instrumentos",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.3,2,0.6,"Instrumentos",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.9,7,1.1,"Mecanica VAL",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.9,7,1.1,"Mecanica VAL",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.3,2,0.9,"Instrumentos",310
"2020-6","2020-23","Invierno",0.8004,0.9035,6.95,0.3,2,0.6,"Instrumentos",310
"2020-6","2020-24","Invierno",0.8004,0.9035,6.95,0,7,1.1,"Electricidad",291.3
"2020-6","2020-24","Invierno",0.8004,0.9035,6.95,0.7,7,2.3,"Electricidad",291.3
"2020-6","2020-24","Invierno",0.8004,0.9035,6.95,0.9,6,3.9,"Pozoz",291.3
"2020-6","2020-24","Invierno",0.8004,0.9035,6.95,0,2,0,"Instrumentos",291.3
"2020-6","2020-24","Invierno",0.8004,0.9035,6.95,0.4,10,0.7,"Instrumentos",291.3
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,1.5,4,1,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.5,2,0,"Mecanica VAL",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.1,3,1.7,"Mecanica CBM",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0,12,1.9,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.1,6,1.9,"Mecanica CBM",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0,6,2.1,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,1.5,12,2.5,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.8,4,0.8,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.5,12,0.3,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.1,4,1.3,"Mecanica CBM",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.3,4,0.6,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.8,4,1.6,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,1.5,15.3,2.4,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,1,8,3,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0,6.3,1.6,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.8,8,1.4,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.6,4,2.4,"Pozoz",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0,9,3,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.8,1,0.9,"Mecanica",483.7
"2020-6","2020-25","Invierno",0.8004,0.9035,6.95,0.5,2,0,"Mecanica",483.7
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,1.5,14,2.6,"Mecanica",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,1.5,14,2.5,"Mecanica",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.3,2,0,"Mecanica VAL",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.4,1,0.6,"Mecanica",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.8,7,1.5,"Mecanica",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.4,2,0.3,"Mecanica",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.4,1,0.6,"Mecanica",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.8,10,1,"Mecanica",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.8,6,3.6,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.2,3,1.2,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.2,3,3,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.2,3,0.4,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.2,3,0.4,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.2,3,1.4,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.5,1.5,1.2,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.5,9,1.9,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,1,14,2,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.5,4,0,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,5,0.8,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.5,4,0,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,5,3.2,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.3,11.7,0,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,11,0,"Mecanica CBM",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,4,0,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,1.5,0,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.5,4,0.6,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,8,0.9,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.4,6,1.8,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.8,4,2.1,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,1,6,0,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.3,4.5,2.1,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.3,4.5,0.6,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.8,4,3,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,1,7,3.2,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.7,8,1,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.3,1.5,0.6,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0.8,1,2.8,"Linea de Mtto",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,1.5,4.5,3,"Pozoz",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,4,0,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,2,0,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,6,0.6,"Instrumentos",924.4
"2020-6","2020-26","Invierno",0.8004,0.9035,6.95,0,2,0,"Instrumentos",924.4
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.3,2,0,"Mecanica",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.7,5,1.1,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.5,9,0.6,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0,3,0.6,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0,3,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0,3,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.3,2,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.3,2,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.7,2,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.3,3,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.3,3,0.6,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.5,8,0.6,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0,4,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.7,5,1.1,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.5,8,0.9,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0,9,1.8,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.5,6,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.5,6,0.6,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.5,4,0.6,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.5,5,0,"Instrumentos",305
"2020-7","2020-28","Invierno",0.8941,0.9428,7.11,0.2,4,0,"Instrumentos",305
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.4,2,0.3,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.8,7,1.5,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.8,7,1.5,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,1.5,12,2.6,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0,4,1.5,"Electricidad",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.2,5,0.9,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,1,11,2,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0,4,0.9,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,1,15,2,"Electricidad",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.8,7,1.5,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.8,7,1.5,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0,7,2.1,"Electricidad",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.8,13.5,2,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.8,7,1.5,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.5,7,1.4,"Electricidad",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0,2,1.6,"Electricidad",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0,1,0,"Electricidad",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.3,7,1.2,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,1.3,11.5,1.9,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,1,14,3,"Mecanica",1192.4
"2020-7","2020-29","Invierno",0.8941,0.9428,7.11,0.8,7,1.3,"Electricidad",1192.4
